typeofaction	sourceid	destinationid	amountofmoney	date	isfraud	typeoffraud
transfer	185	6477	518689	24-02-2019 13:49	1	type3
transfer	58026	6477	518689	21-04-2019 10:23	1	type3
transfer	73371	6477	518689	12-03-2019 12:05	1	type3
transfer	64845	6477	518689	26-02-2019 13:27	1	type3
transfer	58869	6477	518689	10-04-2019 13:05	1	type3
transfer	78041	6477	518689	08-05-2019 10:33	1	type3
transfer	8400	6477	518689	19-04-2019 12:19	1	type3
transfer	3361	6477	518689	13-03-2019 08:47	1	type3
transfer	94130	6477	518689	03-06-2019 11:35	1	type3
transfer	47205	6477	518689	16-04-2019 11:43	1	type3
transfer	23636	6477	518689	02-05-2019 13:07	1	type3
transfer	19626	6477	518689	08-03-2019 09:20	1	type3
transfer	14656	6477	518690	04-07-2019 12:56	1	type3
transfer	46307	6477	518690	13-04-2019 15:22	1	type3
transfer	26783	6477	518690	15-05-2019 10:50	1	type3
transfer	77238	61346	288350	18-03-2019 08:31	1	type3
transfer	33443	61346	288350	30-03-2019 09:35	1	type3
transfer	3092	61346	288350	11-03-2019 13:14	1	type3
transfer	38007	61346	288350	27-05-2019 15:16	1	type3
transfer	23784	61346	288350	24-06-2019 12:13	1	type3
transfer	46627	61346	288350	07-03-2019 08:14	1	type3
transfer	88916	61346	288350	08-05-2019 14:10	1	type3
transfer	86756	61346	288350	10-06-2019 15:14	1	type3
transfer	64716	61346	288350	19-07-2019 15:56	1	type3
transfer	84051	61346	288350	14-05-2019 11:49	1	type3
transfer	82508	61346	288350	17-03-2019 10:51	1	type3
transfer	61286	61346	288350	04-05-2019 14:59	1	type3
transfer	99179	61346	288350	30-05-2019 13:05	1	type3
transfer	20814	61346	288350	11-05-2019 13:12	1	type3
transfer	19682	61346	288350	14-07-2019 09:33	1	type3
transfer	52890	61346	288350	20-02-2019 10:23	1	type3
transfer	53113	61346	288350	29-06-2019 12:42	1	type3
transfer	98174	61346	288350	26-05-2019 08:00	1	type3
transfer	53589	61346	288350	31-03-2019 09:41	1	type3
transfer	20451	61346	288350	14-07-2019 15:22	1	type3
transfer	19833	61346	288351	08-06-2019 09:57	1	type3
transfer	33427	61346	288351	12-03-2019 12:25	1	type3
transfer	7181	61346	288351	03-03-2019 08:07	1	type3
transfer	92983	61346	288351	13-04-2019 15:08	1	type3
transfer	68789	18165	1342478	04-04-2019 12:21	1	type3
transfer	21067	18165	1342478	13-04-2019 15:54	1	type3
transfer	65809	18165	1342478	02-06-2019 14:54	1	type3
transfer	83145	18165	1342479	21-06-2019 11:27	1	type3
transfer	25563	9987	652281	06-05-2019 15:59	1	type3
transfer	86657	9987	652281	31-05-2019 15:42	1	type3
transfer	78922	9987	652281	01-05-2019 12:06	1	type3
transfer	91710	9987	652281	14-04-2019 12:06	1	type3
transfer	98646	9987	652281	26-06-2019 11:52	1	type3
transfer	70703	9987	652281	27-02-2019 10:22	1	type3
transfer	87579	9987	652281	15-06-2019 08:41	1	type3
transfer	4387	9987	652281	25-04-2019 15:01	1	type3
transfer	89776	9987	652281	14-04-2019 15:48	1	type3
transfer	5908	9987	652281	17-05-2019 08:48	1	type3
transfer	43528	9987	652282	25-06-2019 13:32	1	type3
transfer	76945	59470	335914	24-05-2019 08:38	1	type3
transfer	64186	59470	335914	11-05-2019 11:18	1	type3
transfer	863	59470	335914	10-07-2019 15:04	1	type3
transfer	49822	59470	335914	26-03-2019 10:02	1	type3
transfer	19706	59470	335914	06-07-2019 09:38	1	type3
transfer	21777	59470	335914	12-05-2019 09:55	1	type3
transfer	38586	59470	335914	02-06-2019 14:38	1	type3
transfer	65014	59470	335914	07-06-2019 11:45	1	type3
transfer	4862	59470	335914	02-03-2019 12:18	1	type3
transfer	65944	59470	335914	19-03-2019 11:03	1	type3
transfer	10011	59470	335914	21-06-2019 15:49	1	type3
transfer	1916	59470	335914	30-05-2019 13:22	1	type3
transfer	37651	59470	335915	22-05-2019 09:41	1	type3
transfer	91064	59470	335915	04-07-2019 15:06	1	type3
transfer	49879	59470	335915	29-06-2019 12:27	1	type3
transfer	88336	59470	335915	11-07-2019 09:58	1	type3
transfer	77247	59470	335915	23-03-2019 08:30	1	type3
transfer	13183	59470	335915	30-05-2019 14:52	1	type3
transfer	11647	59470	335915	06-07-2019 11:53	1	type3
transfer	46359	59470	335915	08-06-2019 11:49	1	type3
transfer	41405	59470	335915	07-04-2019 10:17	1	type3
transfer	26097	59470	335915	06-04-2019 11:41	1	type3
transfer	69397	59470	335915	15-03-2019 08:41	1	type3
transfer	35866	35270	335248	04-07-2019 11:00	1	type3
transfer	38833	35270	335248	13-07-2019 10:15	1	type3
transfer	10607	35270	335248	07-04-2019 12:26	1	type3
transfer	27119	35270	335248	12-06-2019 14:13	1	type3
transfer	15486	35270	335248	22-06-2019 14:42	1	type3
transfer	45257	35270	335248	29-06-2019 13:41	1	type3
transfer	51984	35270	335249	05-07-2019 14:10	1	type3
transfer	55321	35270	335249	20-03-2019 11:07	1	type3
transfer	25847	35270	335249	28-02-2019 10:19	1	type3
transfer	74350	35270	335249	20-05-2019 14:06	1	type3
transfer	45645	35270	335249	06-06-2019 09:41	1	type3
transfer	26144	35270	335249	30-04-2019 15:08	1	type3
transfer	195	35270	335249	19-06-2019 15:16	1	type3
transfer	67040	35270	335249	04-05-2019 09:58	1	type3
transfer	10681	35270	335249	22-03-2019 12:17	1	type3
transfer	67565	35270	335249	12-07-2019 13:18	1	type3
transfer	91877	35270	335249	19-05-2019 10:36	1	type3
transfer	41461	35270	335249	07-07-2019 15:51	1	type3
transfer	68821	35270	335249	08-05-2019 13:25	1	type3
transfer	80604	35270	335249	28-05-2019 09:26	1	type3
transfer	75203	35270	335249	27-04-2019 08:28	1	type3
transfer	80621	35270	335249	25-02-2019 08:02	1	type3
transfer	14648	3329	422087	29-03-2019 08:44	1	type3
transfer	33004	3329	422087	20-05-2019 08:29	1	type3
transfer	83005	3329	422087	18-07-2019 08:02	1	type3
transfer	91170	3329	422087	24-04-2019 09:30	1	type3
transfer	90598	3329	422087	27-05-2019 08:48	1	type3
transfer	45283	3329	422087	28-03-2019 12:45	1	type3
transfer	99667	3329	422087	06-06-2019 15:14	1	type3
transfer	43452	3329	422087	11-05-2019 11:05	1	type3
transfer	4089	3329	422087	06-05-2019 11:35	1	type3
transfer	54477	3329	422088	01-05-2019 12:28	1	type3
transfer	43041	3329	422088	13-05-2019 12:31	1	type3
transfer	56477	3329	422088	16-05-2019 08:47	1	type3
transfer	95692	3329	422088	18-04-2019 11:18	1	type3
transfer	34586	3329	422088	23-02-2019 08:17	1	type3
transfer	5927	78494	671096	18-06-2019 09:52	1	type3
transfer	26735	78494	671096	10-07-2019 09:21	1	type3
transfer	91357	78494	671096	21-05-2019 14:43	1	type3
transfer	2855	78494	671096	19-03-2019 11:05	1	type3
transfer	5964	78494	671096	19-04-2019 09:53	1	type3
transfer	97813	78494	671096	07-07-2019 13:46	1	type3
transfer	59819	78494	671096	02-07-2019 12:17	1	type3
transfer	14528	78494	671097	21-04-2019 10:01	1	type3
transfer	2289	78494	671097	21-05-2019 13:00	1	type3
transfer	86267	78494	671097	13-06-2019 13:56	1	type3
transfer	88642	78494	671097	22-02-2019 10:00	1	type3
transfer	8130	14943	525626	04-05-2019 09:38	1	type3
transfer	21197	14943	525626	16-03-2019 10:01	1	type3
transfer	19621	14943	525626	04-06-2019 09:50	1	type3
transfer	42723	14943	525627	06-07-2019 10:25	1	type3
transfer	79857	14943	525627	06-03-2019 09:11	1	type3
transfer	60514	14943	525627	22-05-2019 13:06	1	type3
transfer	44454	14943	525627	22-06-2019 11:29	1	type3
transfer	60370	14943	525627	09-07-2019 15:33	1	type3
transfer	2064	14943	525627	09-04-2019 10:29	1	type3
transfer	62418	14943	525627	05-06-2019 11:55	1	type3
transfer	11340	14943	525627	01-07-2019 09:37	1	type3
transfer	27771	14943	525627	18-03-2019 12:52	1	type3
transfer	18220	14943	525627	02-05-2019 09:36	1	type3
transfer	74485	14943	525627	24-04-2019 14:01	1	type3
transfer	6709	83988	268781	19-06-2019 09:22	1	type3
transfer	17928	83988	268781	11-03-2019 11:37	1	type3
transfer	27234	83988	268781	31-03-2019 10:50	1	type3
transfer	89991	83988	268781	20-06-2019 09:21	1	type3
transfer	56885	83988	268781	06-05-2019 12:14	1	type3
transfer	6762	83988	268781	05-05-2019 08:47	1	type3
transfer	18238	83988	268782	21-05-2019 09:15	1	type3
transfer	86712	83988	268782	06-07-2019 13:29	1	type3
transfer	45183	83988	268782	16-04-2019 12:17	1	type3
transfer	76123	83988	268782	22-04-2019 08:21	1	type3
transfer	17617	83988	268782	31-03-2019 13:41	1	type3
transfer	72998	83988	268782	02-04-2019 14:49	1	type3
transfer	52661	83988	268782	17-05-2019 13:16	1	type3
transfer	50574	83988	268782	18-04-2019 09:34	1	type3
transfer	18529	83988	268782	26-02-2019 09:56	1	type3
transfer	2266	83988	268782	23-03-2019 09:25	1	type3
transfer	48134	83988	268782	20-07-2019 13:11	1	type3
transfer	6754	83988	268782	22-03-2019 13:19	1	type3
transfer	11196	83988	268782	15-04-2019 10:15	1	type3
transfer	53924	83988	268782	18-04-2019 15:01	1	type3
transfer	58557	83988	268782	28-05-2019 11:02	1	type3
transfer	54418	83988	268782	30-04-2019 08:40	1	type3
transfer	39837	83988	268782	03-03-2019 10:06	1	type3
transfer	69085	83988	268782	19-05-2019 12:30	1	type3
transfer	13790	78030	594522	23-04-2019 10:09	1	type3
transfer	70749	78030	594522	11-04-2019 09:41	1	type3
transfer	12655	78030	594522	20-07-2019 09:23	1	type3
transfer	71215	78030	594523	28-05-2019 14:47	1	type3
transfer	20874	78030	594523	26-05-2019 14:03	1	type3
transfer	6547	78030	594523	14-04-2019 08:44	1	type3
transfer	71529	78030	594523	19-04-2019 11:55	1	type3
transfer	13685	78030	594523	02-04-2019 10:35	1	type3
transfer	82303	78030	594523	09-05-2019 08:20	1	type3
transfer	27636	78030	594523	18-03-2019 14:55	1	type3
transfer	97550	78030	594523	16-04-2019 14:25	1	type3
transfer	48013	78030	594523	30-06-2019 15:12	1	type3
transfer	66456	31163	363045	16-06-2019 09:08	1	type3
transfer	61774	31163	363046	31-03-2019 09:14	1	type3
transfer	34552	31163	363046	11-07-2019 10:44	1	type3
transfer	94982	31163	363046	09-05-2019 15:25	1	type3
transfer	65081	31163	363046	20-04-2019 11:06	1	type3
transfer	5217	31163	363046	24-05-2019 15:43	1	type3
transfer	25790	31163	363046	27-06-2019 11:34	1	type3
transfer	81191	31163	363046	27-06-2019 13:16	1	type3
transfer	57980	31163	363046	12-04-2019 08:21	1	type3
transfer	31598	31163	363046	01-04-2019 09:34	1	type3
transfer	37806	31163	363046	10-05-2019 08:30	1	type3
transfer	73783	31163	363046	10-06-2019 12:06	1	type3
transfer	91324	31163	363046	21-04-2019 09:37	1	type3
transfer	38932	31163	363046	21-04-2019 15:17	1	type3
transfer	52383	31163	363046	04-06-2019 09:34	1	type3
transfer	30335	31163	363046	20-03-2019 10:48	1	type3
transfer	87057	31163	363046	22-06-2019 15:47	1	type3
transfer	59658	31163	363046	02-03-2019 15:32	1	type3
transfer	62857	94670	376890	28-03-2019 14:19	1	type3
transfer	50560	94670	376890	10-05-2019 13:10	1	type3
transfer	78834	94670	376890	17-06-2019 10:18	1	type3
transfer	93386	94670	376890	02-03-2019 13:31	1	type3
transfer	24207	94670	376890	20-04-2019 11:04	1	type3
transfer	40873	94670	376890	26-04-2019 14:16	1	type3
transfer	52083	94670	376890	02-05-2019 11:37	1	type3
transfer	83080	94670	376890	03-05-2019 12:36	1	type3
transfer	80596	94670	376890	30-05-2019 13:51	1	type3
transfer	84618	94670	376890	17-04-2019 15:57	1	type3
transfer	572	94670	376890	10-05-2019 12:31	1	type3
transfer	54587	94670	376890	30-05-2019 14:26	1	type3
transfer	52697	94670	376890	25-03-2019 09:29	1	type3
transfer	56626	94670	376890	07-03-2019 08:18	1	type3
transfer	98788	94670	376891	02-07-2019 11:28	1	type3
transfer	44299	94670	376891	05-06-2019 14:31	1	type3
transfer	82471	77952	288956	10-05-2019 10:53	1	type3
transfer	7637	77952	288956	21-03-2019 10:42	1	type3
transfer	39500	77952	288956	07-05-2019 09:49	1	type3
transfer	42776	77952	288956	24-02-2019 14:16	1	type3
transfer	75872	77952	288956	27-03-2019 14:55	1	type3
transfer	93198	77952	288956	05-07-2019 09:28	1	type3
transfer	97709	77952	288956	28-02-2019 14:44	1	type3
transfer	22992	77952	288956	29-03-2019 09:52	1	type3
transfer	98881	77952	288956	11-04-2019 13:22	1	type3
transfer	71324	77952	288956	05-04-2019 12:07	1	type3
transfer	1126	77952	288956	17-06-2019 10:49	1	type3
transfer	51853	77952	288956	17-05-2019 12:44	1	type3
transfer	60346	77952	288956	09-06-2019 15:12	1	type3
transfer	89733	77952	288956	12-07-2019 14:26	1	type3
transfer	56678	77952	288956	14-04-2019 09:52	1	type3
transfer	33236	77952	288956	21-06-2019 12:06	1	type3
transfer	40198	77952	288956	13-05-2019 09:40	1	type3
transfer	9287	77952	288956	13-04-2019 11:08	1	type3
transfer	1549	77952	288956	22-03-2019 11:58	1	type3
transfer	35428	77952	288957	23-04-2019 10:20	1	type3
transfer	71059	77952	288957	28-02-2019 12:16	1	type3
transfer	51016	77952	288957	23-05-2019 10:03	1	type3
transfer	41568	77952	288957	18-06-2019 14:04	1	type3
transfer	16346	77952	288957	27-03-2019 11:16	1	type3
transfer	75319	77952	288957	11-07-2019 14:01	1	type3
transfer	50625	77952	288957	24-04-2019 08:19	1	type3
transfer	75610	89131	349000	07-04-2019 08:51	1	type3
transfer	42988	89131	349000	30-06-2019 08:52	1	type3
transfer	99078	89131	349000	27-02-2019 13:22	1	type3
transfer	86998	89131	349000	22-03-2019 15:27	1	type3
transfer	23147	89131	349000	05-03-2019 13:02	1	type3
transfer	77645	89131	349000	08-03-2019 15:40	1	type3
transfer	35651	89131	349000	30-04-2019 11:45	1	type3
transfer	3854	89131	349001	17-05-2019 10:36	1	type3
transfer	4443	89131	349001	22-04-2019 09:58	1	type3
transfer	58609	89131	349001	15-05-2019 14:45	1	type3
transfer	9735	89131	349001	29-03-2019 08:39	1	type3
transfer	43663	89131	349001	01-03-2019 14:24	1	type3
transfer	66349	89131	349001	01-05-2019 12:48	1	type3
transfer	23161	89131	349001	11-05-2019 09:07	1	type3
transfer	26248	89131	349001	03-03-2019 08:04	1	type3
transfer	59605	89131	349001	07-04-2019 09:59	1	type3
transfer	98642	89131	349001	18-07-2019 08:38	1	type3
transfer	93778	89131	349001	11-04-2019 10:04	1	type3
transfer	88746	89131	349001	03-04-2019 08:01	1	type3
transfer	75054	89131	349001	13-05-2019 09:33	1	type3
transfer	53219	86903	215499	10-07-2019 10:44	1	type3
transfer	50275	86903	215499	12-06-2019 08:17	1	type3
transfer	46184	86903	215499	24-04-2019 11:04	1	type3
transfer	78804	86903	215499	11-05-2019 12:19	1	type3
transfer	18690	86903	215499	21-03-2019 15:21	1	type3
transfer	46802	86903	215499	25-05-2019 12:41	1	type3
transfer	22049	86903	215499	24-06-2019 11:37	1	type3
transfer	85286	86903	215499	15-06-2019 12:33	1	type3
transfer	67817	86903	215499	16-03-2019 14:45	1	type3
transfer	51273	86903	215499	25-02-2019 10:36	1	type3
transfer	23801	86903	215499	11-05-2019 09:51	1	type3
transfer	63314	86903	215499	27-05-2019 11:25	1	type3
transfer	78644	86903	215499	28-03-2019 08:16	1	type3
transfer	79739	86903	215499	31-05-2019 10:15	1	type3
transfer	35926	86903	215499	05-03-2019 13:09	1	type3
transfer	86344	86903	215499	30-05-2019 11:24	1	type3
transfer	66835	86903	215499	28-03-2019 11:43	1	type3
transfer	10404	86903	215499	31-05-2019 11:14	1	type3
transfer	47413	86903	215499	27-04-2019 12:55	1	type3
transfer	100000	86903	215499	30-06-2019 13:54	1	type3
transfer	4348	86903	215500	11-07-2019 13:10	1	type3
transfer	2486	86903	215500	13-03-2019 13:27	1	type3
transfer	75059	86903	215500	04-03-2019 09:22	1	type3
transfer	21067	86903	215500	25-03-2019 14:14	1	type3
transfer	25848	86903	215500	12-07-2019 08:38	1	type3
transfer	81680	86903	215500	26-06-2019 12:42	1	type3
transfer	55920	86903	215500	01-06-2019 09:27	1	type3
transfer	6285	18941	386525	01-07-2019 14:29	1	type3
transfer	52830	18941	386525	28-06-2019 14:39	1	type3
transfer	29188	18941	386526	13-05-2019 14:39	1	type3
transfer	31821	18941	386526	10-04-2019 08:45	1	type3
transfer	67272	18941	386526	17-03-2019 11:51	1	type3
transfer	59142	18941	386526	02-03-2019 12:17	1	type3
transfer	88826	18941	386526	06-05-2019 08:03	1	type3
transfer	11058	18941	386526	24-04-2019 08:03	1	type3
transfer	21206	18941	386526	02-04-2019 15:35	1	type3
transfer	34047	18941	386526	01-07-2019 11:18	1	type3
transfer	45667	18941	386526	24-03-2019 09:08	1	type3
transfer	87623	18941	386526	13-03-2019 14:00	1	type3
transfer	87578	18941	386526	25-04-2019 10:13	1	type3
transfer	62587	18941	386526	26-05-2019 12:21	1	type3
transfer	51916	18941	386526	25-03-2019 11:42	1	type3
transfer	66755	18941	386526	18-04-2019 11:23	1	type3
transfer	37661	18941	386526	05-06-2019 08:13	1	type3
transfer	83585	18941	386526	29-04-2019 15:03	1	type3
transfer	71048	18941	386526	09-07-2019 09:02	1	type3
transfer	79112	18941	386526	30-04-2019 08:05	1	type3
transfer	9373	86839	478195	10-03-2019 15:34	1	type3
transfer	85972	86839	478195	10-04-2019 11:24	1	type3
transfer	65676	86839	478195	09-03-2019 11:16	1	type3
transfer	95970	86839	478195	14-07-2019 13:36	1	type3
transfer	43742	86839	478195	08-06-2019 11:33	1	type3
transfer	68061	86839	478195	10-06-2019 11:58	1	type3
transfer	43372	86839	478195	02-04-2019 11:53	1	type3
transfer	23506	86839	478195	19-07-2019 10:44	1	type3
transfer	75295	86839	478195	24-02-2019 09:35	1	type3
transfer	44499	86839	478195	17-03-2019 14:55	1	type3
transfer	26220	86839	478195	30-04-2019 09:01	1	type3
transfer	239	86839	478195	04-07-2019 15:42	1	type3
transfer	58473	86839	478195	06-06-2019 12:00	1	type3
transfer	46161	86839	478195	19-06-2019 11:09	1	type3
transfer	17130	86839	478195	22-02-2019 13:09	1	type3
transfer	59524	86839	478196	18-06-2019 08:45	1	type3
transfer	89495	42168	226478	02-06-2019 08:21	1	type3
transfer	70669	42168	226479	18-07-2019 15:54	1	type3
transfer	4474	42168	226479	25-05-2019 12:39	1	type3
transfer	80584	42168	226479	27-03-2019 08:18	1	type3
transfer	84640	42168	226479	26-05-2019 10:19	1	type3
transfer	32144	42168	226479	09-03-2019 09:15	1	type3
transfer	5185	42168	226479	28-06-2019 09:10	1	type3
transfer	70960	42168	226479	25-05-2019 09:51	1	type3
transfer	14355	42168	226479	23-03-2019 15:48	1	type3
transfer	52112	42168	226479	04-04-2019 09:46	1	type3
transfer	5128	42168	226479	13-04-2019 15:37	1	type3
transfer	73501	42168	226479	09-03-2019 09:40	1	type3
transfer	9232	42168	226479	15-04-2019 13:48	1	type3
transfer	226	42168	226479	06-05-2019 14:14	1	type3
transfer	10195	42168	226479	15-07-2019 11:23	1	type3
transfer	49635	42168	226479	31-03-2019 14:14	1	type3
transfer	71600	42168	226479	12-03-2019 13:52	1	type3
transfer	47522	42168	226479	11-03-2019 14:34	1	type3
transfer	78150	42168	226479	27-04-2019 09:13	1	type3
transfer	59800	42168	226479	17-05-2019 11:19	1	type3
transfer	6953	42168	226479	02-07-2019 11:02	1	type3
transfer	26096	42168	226479	06-06-2019 08:52	1	type3
transfer	33510	42168	226479	15-07-2019 09:37	1	type3
transfer	67834	42168	226479	13-03-2019 12:38	1	type3
transfer	12431	42168	226479	08-06-2019 08:39	1	type3
transfer	14309	42168	226479	22-04-2019 13:16	1	type3
transfer	73320	42168	226479	08-03-2019 15:17	1	type3
transfer	53121	42168	226479	18-06-2019 08:12	1	type3
transfer	3821	73055	361845	26-02-2019 15:02	1	type3
transfer	89816	73055	361845	27-06-2019 13:54	1	type3
transfer	81540	73055	361845	30-04-2019 11:35	1	type3
transfer	10402	73055	361845	03-06-2019 10:21	1	type3
transfer	36990	73055	361845	11-04-2019 13:30	1	type3
transfer	63802	73055	361845	29-04-2019 09:25	1	type3
transfer	23082	73055	361845	06-06-2019 10:31	1	type3
transfer	11910	73055	361845	21-04-2019 15:40	1	type3
transfer	99260	73055	361845	01-04-2019 12:29	1	type3
transfer	12887	73055	361845	18-06-2019 10:14	1	type3
transfer	81705	73055	361845	29-04-2019 15:08	1	type3
transfer	40037	73055	361845	07-03-2019 11:41	1	type3
transfer	52430	73055	361845	26-04-2019 14:28	1	type3
transfer	26886	73055	361845	08-03-2019 10:07	1	type3
transfer	30057	73055	361846	23-04-2019 10:10	1	type3
transfer	97808	73055	361846	11-04-2019 12:42	1	type3
transfer	57246	73055	361846	16-07-2019 09:45	1	type3
transfer	63442	73055	361846	03-04-2019 13:21	1	type3
transfer	28552	73055	361846	19-06-2019 14:15	1	type3
transfer	90899	73055	361846	30-03-2019 10:34	1	type3
transfer	77466	73055	361846	16-05-2019 10:47	1	type3
transfer	97143	42594	2011892	04-07-2019 09:55	1	type3
transfer	99212	42594	2011892	10-03-2019 10:20	1	type3
transfer	14095	42594	2011893	04-05-2019 15:16	1	type3
transfer	8956	51149	316128	15-07-2019 09:50	1	type3
transfer	23219	51149	316128	30-04-2019 10:34	1	type3
transfer	16917	51149	316128	25-04-2019 12:59	1	type3
transfer	42439	51149	316128	11-04-2019 11:05	1	type3
transfer	2896	51149	316128	28-05-2019 14:53	1	type3
transfer	68239	51149	316128	11-04-2019 10:06	1	type3
transfer	3529	51149	316128	05-05-2019 08:53	1	type3
transfer	65351	51149	316129	29-04-2019 12:47	1	type3
transfer	246	51149	316129	19-05-2019 14:34	1	type3
transfer	8822	51149	316129	09-07-2019 14:32	1	type3
transfer	41031	51149	316129	12-05-2019 13:02	1	type3
transfer	6120	51149	316129	29-06-2019 08:26	1	type3
transfer	22046	51149	316129	08-05-2019 12:33	1	type3
transfer	46198	51149	316129	11-05-2019 12:19	1	type3
transfer	19397	51149	316129	30-06-2019 10:59	1	type3
transfer	1650	51149	316129	20-04-2019 11:57	1	type3
transfer	12013	51149	316129	15-06-2019 10:36	1	type3
transfer	4530	51149	316129	20-04-2019 12:24	1	type3
transfer	46889	51149	316129	07-05-2019 11:41	1	type3
transfer	26364	51149	316129	29-06-2019 12:03	1	type3
transfer	48021	51149	316129	02-04-2019 08:51	1	type3
transfer	40267	51149	316129	19-03-2019 11:25	1	type3
transfer	15746	83790	274712	07-06-2019 09:20	1	type3
transfer	15100	83790	274712	17-04-2019 15:23	1	type3
transfer	58428	83790	274712	26-06-2019 11:15	1	type3
transfer	61733	83790	274712	26-05-2019 09:22	1	type3
transfer	85462	83790	274713	29-05-2019 14:44	1	type3
transfer	6281	83790	274713	22-06-2019 13:06	1	type3
transfer	26416	83790	274713	06-04-2019 11:01	1	type3
transfer	49391	83790	274713	06-03-2019 09:56	1	type3
transfer	63679	83790	274713	06-06-2019 09:18	1	type3
transfer	56410	83790	274713	09-03-2019 12:23	1	type3
transfer	9277	83790	274713	27-02-2019 11:19	1	type3
transfer	29754	83790	274713	14-07-2019 08:06	1	type3
transfer	26579	83790	274713	10-04-2019 09:49	1	type3
transfer	26448	83790	274713	25-03-2019 09:38	1	type3
transfer	8654	83790	274713	01-05-2019 12:45	1	type3
transfer	52096	83790	274713	01-03-2019 08:39	1	type3
transfer	99754	83790	274713	19-05-2019 08:56	1	type3
transfer	14613	83790	274713	09-07-2019 13:29	1	type3
transfer	24405	83790	274713	01-05-2019 08:49	1	type3
transfer	20261	83790	274713	18-03-2019 11:50	1	type3
transfer	15988	83790	274713	05-06-2019 12:13	1	type3
transfer	59891	83790	274713	03-06-2019 10:50	1	type3
transfer	78832	83790	274713	12-04-2019 12:43	1	type3
transfer	9614	83790	274713	08-06-2019 08:03	1	type3
transfer	88290	83790	274713	28-02-2019 09:20	1	type3
transfer	77370	83790	274713	03-05-2019 12:08	1	type3
transfer	58669	83790	274713	11-07-2019 12:45	1	type3
transfer	728	83790	274713	08-07-2019 12:52	1	type3
transfer	64353	74713	1310436	11-06-2019 13:00	1	type3
transfer	17894	74713	1310436	30-05-2019 09:10	1	type3
transfer	40237	74713	1310437	18-03-2019 13:14	1	type3
transfer	58854	74713	1310437	23-03-2019 13:54	1	type3
transfer	56874	74713	1310437	25-04-2019 11:40	1	type3
transfer	52734	74713	1310437	06-05-2019 14:08	1	type3
transfer	32713	77508	445248	15-07-2019 13:12	1	type3
transfer	71486	77508	445248	02-06-2019 12:17	1	type3
transfer	20358	77508	445248	26-03-2019 10:10	1	type3
transfer	77549	77508	445248	18-04-2019 14:32	1	type3
transfer	92740	77508	445248	02-06-2019 08:33	1	type3
transfer	37414	77508	445248	22-05-2019 12:09	1	type3
transfer	48631	77508	445248	13-05-2019 14:41	1	type3
transfer	58492	77508	445248	30-04-2019 08:44	1	type3
transfer	71160	77508	445248	03-07-2019 08:12	1	type3
transfer	57896	77508	445249	08-03-2019 09:43	1	type3
transfer	22313	77508	445249	03-07-2019 11:52	1	type3
transfer	80105	77508	445249	17-03-2019 14:37	1	type3
transfer	76977	77508	445249	28-03-2019 13:12	1	type3
transfer	90128	77508	445249	16-04-2019 11:45	1	type3
transfer	41512	77508	445249	23-05-2019 08:32	1	type3
transfer	69445	77508	445249	19-05-2019 14:51	1	type3
transfer	99359	77508	445249	27-04-2019 11:21	1	type3
transfer	89799	95498	281506	25-02-2019 14:49	1	type3
transfer	8439	95498	281506	15-04-2019 08:15	1	type3
transfer	60722	95498	281506	14-06-2019 12:06	1	type3
transfer	59359	95498	281506	06-03-2019 11:41	1	type3
transfer	56249	95498	281506	24-05-2019 09:49	1	type3
transfer	60661	95498	281506	09-07-2019 14:26	1	type3
transfer	6752	95498	281506	03-04-2019 11:02	1	type3
transfer	73912	95498	281506	06-05-2019 15:32	1	type3
transfer	65179	95498	281506	21-02-2019 09:47	1	type3
transfer	14146	95498	281506	11-03-2019 14:09	1	type3
transfer	14092	95498	281506	05-04-2019 12:20	1	type3
transfer	862	95498	281506	18-07-2019 09:11	1	type3
transfer	28267	95498	281506	06-04-2019 10:56	1	type3
transfer	51514	95498	281506	31-05-2019 14:09	1	type3
transfer	14126	95498	281506	13-06-2019 09:11	1	type3
transfer	53999	95498	281506	18-03-2019 15:11	1	type3
transfer	95231	95498	281506	11-06-2019 14:47	1	type3
transfer	25156	95498	281506	20-05-2019 10:09	1	type3
transfer	95979	95498	281507	26-03-2019 14:40	1	type3
transfer	71687	95498	281507	11-06-2019 10:33	1	type3
transfer	66923	95498	281507	01-07-2019 13:37	1	type3
transfer	5780	95498	281507	05-04-2019 08:54	1	type3
transfer	84359	95498	281507	17-05-2019 10:49	1	type3
transfer	82135	95498	281507	29-04-2019 15:27	1	type3
transfer	15214	95498	281507	13-03-2019 14:05	1	type3
transfer	4986	95498	281507	03-03-2019 12:41	1	type3
transfer	89938	95498	281507	07-06-2019 14:53	1	type3
cash-in	8764	60280	2124536	20-04-2019 09:35	0	none
cash-in	76487	57212	3973331	18-03-2019 12:04	0	none
cash-in	37401	37131	4689663	08-07-2019 11:08	0	none
cash-in	5490	51446	6080470	01-04-2019 13:40	0	none
cash-in	4859	19283	277215	14-04-2019 08:02	0	none
cash-in	13983	54664	4793288	14-07-2019 14:38	0	none
cash-in	41370	78452	6531605	01-06-2019 11:04	0	none
cash-in	44836	49597	1893610	28-06-2019 13:40	0	none
cash-in	19236	29620	1457754	24-06-2019 15:41	0	none
cash-in	11620	41819	6086012	21-05-2019 13:12	0	none
cash-in	16286	61097	2501756	18-05-2019 15:52	0	none
